Simulation:t,X,
24, 0.02,1.05318
24, 0.03,1.0288
24, 0.04,0.993815
24, 0.05,1.09077
24, 0.06,1.14086
24, 0.07,1.05847
24, 0.08,1.12158
24, 0.09,1.18741
24, 0.1,1.18425
24, 0.11,1.2046
24, 0.12,1.2483
24, 0.13,1.26394
24, 0.14,1.26268
24, 0.15,1.30222
24, 0.16,1.39088
24, 0.17,1.26569
24, 0.18,1.3101
24, 0.19,1.26092
24, 0.2,1.23626
24, 0.21,1.21571
24, 0.22,1.11406
24, 0.23,1.16435
24, 0.24,1.24472
24, 0.25,1.24599
24, 0.26,1.24192
24, 0.27,1.26352
24, 0.28,1.24366
24, 0.29,1.24816
24, 0.3,1.12842
24, 0.31,1.07331
24, 0.32,1.11826
24, 0.33,1.03201
24, 0.34,1.09292
24, 0.35,1.11476
24, 0.36,1.13149
24, 0.37,1.18171
24, 0.38,1.19248
24, 0.39,1.14014
24, 0.4,1.05866
24, 0.41,1.09016
24, 0.42,1.12091
24, 0.43,1.17182
24, 0.44,1.17194
24, 0.45,1.13417
24, 0.46,1.10787
24, 0.47,1.20229
24, 0.48,1.15648
24, 0.49,1.24473
24, 0.5,1.25047
24, 0.51,1.44476
24, 0.52,1.49355
24, 0.53,1.51143
24, 0.54,1.43886
24, 0.55,1.42101
24, 0.56,1.40373
24, 0.57,1.47725
24, 0.58,1.38798
24, 0.59,1.4385
24, 0.6,1.41684
24, 0.61,1.36303
24, 0.62,1.37064
24, 0.63,1.33363
24, 0.64,1.29767
24, 0.65,1.25831
24, 0.66,1.20439
24, 0.67,1.18625
24, 0.68,1.15128
24, 0.69,1.05957
24, 0.7,1.01837
24, 0.71,1.07023
24, 0.72,1.11052
24, 0.73,1.13182
24, 0.74,1.11993
24, 0.75,1.0025
24, 0.76,0.993553
24, 0.77,0.96341
24, 0.78,0.930612
24, 0.79,0.899327
24, 0.8,0.867168
24, 0.81,0.838349
24, 0.82,0.839909
24, 0.83,0.809659
24, 0.84,0.79188
24, 0.85,0.775687
24, 0.86,0.790721
24, 0.87,0.792394
24, 0.88,0.729314
24, 0.89,0.779367
24, 0.9,0.760559
24, 0.91,0.757538
24, 0.92,0.781298
24, 0.93,0.80231
24, 0.94,0.793132
24, 0.95,0.78901
24, 0.96,0.73745
24, 0.97,0.684031
24, 0.98,0.715303
24, 0.99,0.705617
24, 1,0.694347

Simulation:t,X,
25, 0,1
25, 0.01,1.00622
25, 0.02,1.01944
25, 0.03,1.04684
25, 0.04,0.957497
25, 0.05,1.03256
25, 0.06,0.978305
25, 0.07,0.967333
25, 0.08,0.94627
25, 0.09,0.97469
25, 0.1,0.97928
25, 0.11,0.976642
25, 0.12,0.937591
25, 0.13,0.851156
25, 0.14,0.787529
25, 0.15,0.784811
25, 0.16,0.86001
25, 0.17,0.919683
25, 0.18,0.91095
25, 0.19,0.899478
25, 0.2,0.899605
25, 0.21,0.843894
25, 0.22,0.876905
25, 0.23,0.867433
25, 0.24,0.872236
25, 0.25,0.85715
25, 0.26,0.882327
25, 0.27,0.882084
25, 0.28,0.892348
25, 0.29,0.928271
25, 0.3,0.928455
25, 0.31,0.94937
25, 0.32,0.899933
25, 0.33,0.825005
25, 0.34,0.745362
25, 0.35,0.758241
25, 0.36,0.722499
25, 0.37,0.746866
25, 0.38,0.759092
25, 0.39,0.785534
25, 0.4,0.8259
25, 0.41,0.79716
25, 0.42,0.8312
25, 0.43,0.858953
25, 0.44,0.827694
25, 0.45,0.817903
25, 0.46,0.842777
25, 0.47,0.880813
25, 0.48,0.859087
25, 0.49,0.856629
25, 0.5,0.861498
25, 0.51,0.894653
25, 0.52,0.910238
25, 0.53,0.940042
25, 0.54,0.887928
25, 0.55,0.870838
25, 0.56,0.856387
25, 0.57,0.867576
25, 0.58,0.928266
25, 0.59,0.902566
25, 0.6,0.893635
25, 0.61,0.8868
25, 0.62,0.891328
25, 0.63,0.904685
25, 0.64,0.935197
25, 0.65,0.929334
25, 0.66,0.914989
25, 0.67,0.87287
25, 0.68,0.894697
25, 0.69,0.916361
25, 0.7,0.921036
25, 0.71,0.943664
25, 0.72,0.861868
25, 0.73,0.866821
25, 0.74,0.95177
25, 0.75,1.04393
25, 0.76,1.046
25, 0.77,1.06885
25, 0.78,1.01391
25, 0.79,1.05577
25, 0.8,1.14879
25, 0.81,1.13451
25, 0.82,1.20541
25, 0.83,1.15217
25, 0.84,1.08326
25, 0.85,1.07436
25, 0.86,1.05448
25, 0.87,1.13166
25, 0.88,1.27984
25, 0.89,1.21099
25, 0.9,1.17403
25, 0.91,1.12356
25, 0.92,1.23787
25, 0.93,1.28492
25, 0.94,1.24948
25, 0.95,1.35402
25, 0.96,1.2969
25, 0.97,1.37794
25, 0.98,1.42552
25, 0.99,1.32325
25, 1,1.33557

Simulation:t,X,
26, 0,1
26, 0.01,1.04067
26, 0.02,1.02351
26, 0.03,1.05915
26, 0.04,1.07591
26, 0.05,1.08297
26, 0.06,1.08683
26, 0.07,1.11422
26, 0.08,1.13593
26, 0.09,1.01546
26, 0.1,1.047
26, 0.11,1.06544
26, 0.12,1.08862
26, 0.13,1.04281
26, 0.14,1.07911
26, 0.15,1.18596
26, 0.16,1.10423
26, 0.17,1.17096
26, 0.18,1.18176
26, 0.19,1.23067
26, 0.2,1.15356
26, 0.21,1.15458
26, 0.22,1.06539
26, 0.23,1.14687
26, 0.24,1.09518
26, 0.25,1.09834
26, 0.26,0.974049
26, 0.27,1.06332
26, 0.28,1.07967
26, 0.29,1.16103
26, 0.3,1.1863
26, 0.31,1.12888
26, 0.32,1.15315
26, 0.33,1.20771
26, 0.34,1.20124
26, 0.35,1.08704
26, 0.36,1.1191
26, 0.37,1.13876
26, 0.38,1.13777
26, 0.39,1.11576
26, 0.4,1.10073
26, 0.41,1.05829
26, 0.42,1.02787
26, 0.43,1.06837
26, 0.44,1.09569
26, 0.45,1.05718
26, 0.46,0.995679
26, 0.47,1.03694
26, 0.48,1.08098
26, 0.49,1.06448
26, 0.5,1.03535
26, 0.51,1.09324
26, 0.52,1.13759
26, 0.53,1.18149
26, 0.54,1.20545
26, 0.55,1.17865
26, 0.56,1.19368
26, 0.57,1.15884
26, 0.58,1.11982
26, 0.59,1.16359
26, 0.6,1.26847
26, 0.61,1.17947
26, 0.62,1.21912
26, 0.63,1.24378
26, 0.64,1.28655
26, 0.65,1.50528
26, 0.66,1.53176
26, 0.67,1.36558
26, 0.68,1.35163
26, 0.69,1.33532
26, 0.7,1.34378
26, 0.71,1.2729
26, 0.72,1.21076
26, 0.73,1.17574
26, 0.74,1.16191
26, 0.75,1.13041
26, 0.76,1.25067
26, 0.77,1.13624
26, 0.78,1.10449
26, 0.79,1.18309
26, 0.8,1.20361
26, 0.81,1.15239
26, 0.82,1.12334
26, 0.83,1.13639
26, 0.84,1.13934
26, 0.85,1.11282
26, 0.86,1.09022
26, 0.87,1.10148
26, 0.88,1.05961
26, 0.89,1.07105
26, 0.9,1.00315
26, 0.91,0.997965
26, 0.92,0.976518
26, 0.93,0.966189
26, 0.94,0.95355
26, 0.95,0.873151
26, 0.96,0.913528
26, 0.97,0.94016
26, 0.98,0.923642
26, 0.99,0.892639
26, 1,0.873975

Simulation:t,X,
27, 0,1
27, 0.01,1.04355
27, 0.02,1.06237
27, 0.03,1.01777
27, 0.04,0.964269
27, 0.05,0.928789
27, 0.06,0.913194
27, 0.07,0.902464
27, 0.08,0.821593
27, 0.09,0.845862
27, 0.1,0.838541
27, 0.11,0.839929
27, 0.12,0.88407
27, 0.13,0.870945
27, 0.14,0.789569
27, 0.15,0.815935
27, 0.16,0.803766
27, 0.17,0.810914
27, 0.18,0.847346
27, 0.19,0.860628
27, 0.2,0.855227
27, 0.21,0.891387
27, 0.22,0.867271
27, 0.23,0.969447
27, 0.24,0.933275
27, 0.25,1.00523
27, 0.26,1.09226
27, 0.27,1.04713
27, 0.28,1.05385
27, 0.29,0.968706
27, 0.3,0.860454
27, 0.31,0.869564
27, 0.32,0.87432
27, 0.33,0.817398
27, 0.34,0.849118
27, 0.35,0.954725
27, 0.36,1.02284
27, 0.37,1.05507
27, 0.38,1.00106
27, 0.39,1.08388
27, 0.4,1.11742
27, 0.41,1.08912
27, 0.42,1.11293
27, 0.43,1.18232
27, 0.44,1.18981
27, 0.45,1.15651
27, 0.46,1.18515
27, 0.47,1.19918
27, 0.48,1.06997
27, 0.49,0.997783
27, 0.5,1.02503
27, 0.51,1.00487
27, 0.52,0.995622
27, 0.53,1.00795
27, 0.54,1.0319
27, 0.55,1.04943
27, 0.56,1.10539
27, 0.57,1.0681
27, 0.58,1.14732
27, 0.59,1.03433
27, 0.6,1.0039
27, 0.61,1.08334
27, 0.62,1.11317
27, 0.63,1.16237
27, 0.64,1.15836
27, 0.65,1.23165
27, 0.66,1.17577
27, 0.67,1.17331
27, 0.68,1.16721
27, 0.69,1.209
27, 0.7,1.22872
27, 0.71,1.23139
27, 0.72,1.16998
27, 0.73,1.09061
27, 0.74,1.04471
27, 0.75,1.0773
27, 0.76,1.10962
27, 0.77,1.09995
27, 0.78,1.20555
27, 0.79,1.08292
27, 0.8,1.07108
27, 0.81,1.17718
27, 0.82,1.06544
27, 0.83,1.10433
27, 0.84,1.02776
27, 0.85,0.95543
27, 0.86,0.981158
27, 0.87,0.92539
27, 0.88,0.918259
27, 0.89,0.947132
27, 0.9,0.924696
27, 0.91,0.997405
27, 0.92,0.962992
27, 0.93,0.971058
27, 0.94,0.993382
27, 0.95,0.954539
27, 0.96,1.03627
27, 0.97,1.00987
27, 0.98,1.10661
27, 0.99,1.02489
27, 1,1.03607

Simulation:t,X,
28, 0,1
28, 0.01,1.01351
28, 0.02,1.04318
28, 0.03,1.0469
28, 0.04,1.05389
28, 0.05,1.06534
28, 0.06,1.04738
28, 0.07,1.01885
28, 0.08,1.0635
28, 0.09,1.05867
28, 0.1,1.02705
28, 0.11,0.979062
28, 0.12,1.02596
28, 0.13,1.06257
28, 0.14,1.035
28, 0.15,0.98007
28, 0.16,0.955948
28, 0.17,1.04064
28, 0.18,1.01108
28, 0.19,1.03006
28, 0.2,1.00337
28, 0.21,1.01538
28, 0.22,1.05357
28, 0.23,1.025
28, 0.24,0.995735
28, 0.25,1.03874
28, 0.26,1.05105
28, 0.27,1.01135
28, 0.28,0.963402
28, 0.29,0.951768
28, 0.3,0.945474
28, 0.31,1.00097
28, 0.32,0.920595
28, 0.33,0.913369
28, 0.34,0.919477
28, 0.35,0.893134
28, 0.36,0.913824
28, 0.37,0.863058
28, 0.38,0.858011
28, 0.39,0.843104
28, 0.4,0.768985
28, 0.41,0.831812
28, 0.42,0.807122
28, 0.43,0.765064
28, 0.44,0.726728
28, 0.45,0.795942
28, 0.46,0.761355
28, 0.47,0.800424
28, 0.48,0.781784
28, 0.49,0.843747
28, 0.5,0.86871
28, 0.51,0.882483
28, 0.52,0.863632
28, 0.53,0.827613
28, 0.54,0.853194
28, 0.55,0.82455
28, 0.56,0.846358
28, 0.57,0.868078
28, 0.58,0.87731
28, 0.59,0.966256
28, 0.6,0.933296
28, 0.61,0.873146
28, 0.62,0.848963
28, 0.63,0.869174
28, 0.64,0.866755
28, 0.65,0.897519
28, 0.66,0.930504
28, 0.67,0.903435
28, 0.68,0.929341
28, 0.69,0.937982
28, 0.7,0.926761
28, 0.71,0.94419
28, 0.72,0.933691
28, 0.73,0.90965
28, 0.74,0.946458
28, 0.75,1.00849
28, 0.76,0.979076
28, 0.77,1.00441
28, 0.78,0.885991
28, 0.79,0.848563
28, 0.8,0.889365
28, 0.81,0.859171
28, 0.82,0.829493
28, 0.83,0.851855
28, 0.84,0.83239
28, 0.85,0.825908
28, 0.86,0.760652
28, 0.87,0.830525
28, 0.88,0.769046
28, 0.89,0.744222
28, 0.9,0.757103
28, 0.91,0.81013
28, 0.92,0.839616
28, 0.93,0.783806
28, 0.94,0.765942
28, 0.95,0.802114
28, 0.96,0.885118
28, 0.97,0.819016
28, 0.98,0.847331
28, 0.99,0.837506
28, 1,0.794321

Simulation:t,X,
29, 0,1
29, 0.01,0.980469
29, 0.02,0.916423
29, 0.03,0.91369
29, 0.04,0.928286
29, 0.05,1.01187
29, 0.06,0.979368
29, 0.07,0.958126
29, 0.08,0.985587
29, 0.09,1.04264
29, 0.1,0.953274
29, 0.11,0.894575
29, 0.12,0.895953
29, 0.13,0.957791
29, 0.14,1.00511
29, 0.15,0.995721
29, 0.16,1.0003
29, 0.17,1.00067
29, 0.18,0.965859
29, 0.19,1.04316
29, 0.2,0.96679
29, 0.21,0.97346
29, 0.22,1.02858
29, 0.23,1.01217
29, 0.24,0.965881
29, 0.25,0.970477
29, 0.26,0.98159
29, 0.27,0.979412
29, 0.28,0.947812
29, 0.29,0.939495
29, 0.3,0.922684
29, 0.31,0.872313
29, 0.32,0.802796
29, 0.33,0.808996
29, 0.34,0.778111
29, 0.35,0.735324
29, 0.36,0.770626
29, 0.37,0.838922
29, 0.38,0.787533
29, 0.39,0.814298
29, 0.4,0.802877
29, 0.41,0.825378
29, 0.42,0.890016
29, 0.43,0.954817
29, 0.44,0.927687
29, 0.45,0.98977
29, 0.46,1.05481
29, 0.47,0.957427
29, 0.48,0.98698
29, 0.49,0.982627
29, 0.5,1.0426
29, 0.51,1.08363
29, 0.52,1.06174
29, 0.53,1.03001
29, 0.54,0.977019
29, 0.55,0.996608
29, 0.56,1.01095
29, 0.57,0.943018
29, 0.58,0.970912
29, 0.59,1.01011
29, 0.6,1.01008
29, 0.61,0.995011
29, 0.62,0.987211
29, 0.63,0.987705
29, 0.64,0.93399
29, 0.65,0.941736
29, 0.66,0.878128
29, 0.67,0.879349
29, 0.68,0.796214
29, 0.69,0.739378
29, 0.7,0.725219
29, 0.71,0.755023
29, 0.72,0.780166
29, 0.73,0.733548
29, 0.74,0.732911
29, 0.75,0.751967
29, 0.76,0.774291
29, 0.77,0.769918
29, 0.78,0.807272
29, 0.79,0.831836
29, 0.8,0.861901
29, 0.81,0.827695
29, 0.82,0.832369
29, 0.83,0.781924
29, 0.84,0.790769
29, 0.85,0.818
29, 0.86,0.746641
29, 0.87,0.703815
29, 0.88,0.721506
29, 0.89,0.756675
29, 0.9,0.786245
29, 0.91,0.869796
29, 0.92,0.895061
29, 0.93,0.962365
29, 0.94,0.964758
29, 0.95,1.02064
29, 0.96,0.968674
29, 0.97,1.01466
29, 0.98,0.984738
29, 0.99,0.98228
29, 1,0.902392

Simulation:t,X,
30, 0,1
30, 0.01,0.982008
30, 0.02,0.99846
30, 0.03,0.989771
30, 0.04,1.05069
30, 0.05,1.07333
30, 0.06,1.04599
30, 0.07,1.13467
30, 0.08,1.15608
30, 0.09,1.12836
30, 0.1,1.10148
30, 0.11,1.18202
30, 0.12,1.15833
30, 0.13,1.17585
30, 0.14,1.16402
30, 0.15,1.1079
30, 0.16,1.1438
30, 0.17,1.0921
30, 0.18,1.09127
30, 0.19,1.224
30, 0.2,1.1488
30, 0.21,1.21291
30, 0.22,1.12985
30, 0.23,1.12138
30, 0.24,1.14595
30, 0.25,1.19085
30, 0.26,1.20759
30, 0.27,1.26251
30, 0.28,1.43397
30, 0.29,1.49364
30, 0.3,1.65462
30, 0.31,1.63075
30, 0.32,1.46437
30, 0.33,1.52347
30, 0.34,1.4446
30, 0.35,1.46595
30, 0.36,1.49624
30, 0.37,1.4751
30, 0.38,1.58369
30, 0.39,1.5758
30, 0.4,1.67045
30, 0.41,1.74238
30, 0.42,1.7438
30, 0.43,1.78631
30, 0.44,1.75742
30, 0.45,1.57775
30, 0.46,1.67966
30, 0.47,1.65581
30, 0.48,1.76915
30, 0.49,1.71386
30, 0.5,1.7262
30, 0.51,1.64712
30, 0.52,1.53585
30, 0.53,1.66496
30, 0.54,1.75203
30, 0.55,1.70525
30, 0.56,1.72261
30, 0.57,1.70721
30, 0.58,1.63329
30, 0.59,1.7383
30, 0.6,1.67787
30, 0.61,1.61858
30, 0.62,1.50207
30, 0.63,1.63195
30, 0.64,1.58588
30, 0.65,1.58363
30, 0.66,1.62908
30, 0.67,1.55606
30, 0.68,1.47464
30, 0.69,1.50437
30, 0.7,1.60274
30, 0.71,1.56581
30, 0.72,1.55112
30, 0.73,1.61462
30, 0.74,1.68715
30, 0.75,1.65977
30, 0.76,1.49811
30, 0.77,1.48118
30, 0.78,1.5042
30, 0.79,1.34365
30, 0.8,1.25306
30, 0.81,1.35902
30, 0.82,1.30784
30, 0.83,1.29527
30, 0.84,1.39832
30, 0.85,1.29973
30, 0.86,1.2496
30, 0.87,1.31932
30, 0.88,1.2237
30, 0.89,1.28213
30, 0.9,1.31115
30, 0.91,1.35303
30, 0.92,1.28888
30, 0.93,1.38536
30, 0.94,1.42588
30, 0.95,1.42733
30, 0.96,1.38538
30, 0.97,1.29795
30, 0.98,1.40121
30, 0.99,1.47912
30, 1,1.41491

Simulation:t,X,
31, 0,1
31, 0.01,1.01865
31, 0.02,1.01642
31, 0.03,0.911983
31, 0.04,0.946557
31, 0.05,0.903815
31, 0.06,0.919374
31, 0.07,0.91122
31, 0.08,0.886252
31, 0.09,0.817876
31, 0.1,0.792849
31, 0.11,0.813883
31, 0.12,0.783424
31, 0.13,0.802491
31, 0.14,0.816121
31, 0.15,0.757919
31, 0.16,0.734455
31, 0.17,0.740991
31, 0.18,0.773911
31, 0.19,0.749378
31, 0.2,0.739467
31, 0.21,0.76245
31, 0.22,0.750005
31, 0.23,0.736798
31, 0.24,0.809415
31, 0.25,0.781862
31, 0.26,0.752895
31, 0.27,0.765258
31, 0.28,0.762587
31, 0.29,0.774122
31, 0.3,0.740485
31, 0.31,0.753013
31, 0.32,0.816505
31, 0.33,0.895811
31, 0.34,0.933407
31, 0.35,0.91612
31, 0.36,0.954391
31, 0.37,0.903564
31, 0.38,0.892061
31, 0.39,0.940438
31, 0.4,0.937559
31, 0.41,0.97841
31, 0.42,1.05143
31, 0.43,1.21512
31, 0.44,1.13337
31, 0.45,1.09352
31, 0.46,1.12125
31, 0.47,1.05001
31, 0.48,0.97423
31, 0.49,1.02296
31, 0.5,1.0833
31, 0.51,1.1557
31, 0.52,1.20013
31, 0.53,1.22124
31, 0.54,1.1995
31, 0.55,1.17079
31, 0.56,1.25191
31, 0.57,1.25594
31, 0.58,1.16184
31, 0.59,1.07346
31, 0.6,1.02146
31, 0.61,1.02895
31, 0.62,1.11036
31, 0.63,1.14667
31, 0.64,1.21049
31, 0.65,1.19008
31, 0.66,1.13992
31, 0.67,1.09156
31, 0.68,1.10752
31, 0.69,1.08057
31, 0.7,1.08741
31, 0.71,1.06788
31, 0.72,1.11115
31, 0.73,0.999105
31, 0.74,0.932913
31, 0.75,0.947931
31, 0.76,0.95399
31, 0.77,0.967303
31, 0.78,0.964903
31, 0.79,0.962562
31, 0.8,1.04589
31, 0.81,1.07821
31, 0.82,1.16494
31, 0.83,1.21854
31, 0.84,1.30377
31, 0.85,1.35314
31, 0.86,1.32253
31, 0.87,1.35757
31, 0.88,1.41799
31, 0.89,1.37769
31, 0.9,1.40271
31, 0.91,1.34684
31, 0.92,1.37565
31, 0.93,1.33073
31, 0.94,1.40773
31, 0.95,1.40789
31, 0.96,1.43231
31, 0.97,1.45758
31, 0.98,1.54245
31, 0.99,1.58135
31, 1,1.42201

Simulation:t,X,
32, 0,1
32, 0.01,1.05416
32, 0.02,1.13544
32, 0.03,1.00443
32, 0.04,0.996931
32, 0.05,0.971429
32, 0.06,0.900332
32, 0.07,0.899226
32, 0.08,0.949412
32, 0.09,0.937019
32, 0.1,0.922032
32, 0.11,0.941247
32, 0.12,0.948779
32, 0.13,0.877004
32, 0.14,0.885938
32, 0.15,0.851559
32, 0.16,0.86239
32, 0.17,0.873502
32, 0.18,0.857924
32, 0.19,0.909351
32, 0.2,0.94433
32, 0.21,0.944312
32, 0.22,0.935021
32, 0.23,0.877611
32, 0.24,0.929834
32, 0.25,0.869886
32, 0.26,0.904426
32, 0.27,0.94767
32, 0.28,1.02443
32, 0.29,1.00957
32, 0.3,0.985276
32, 0.31,0.946448
32, 0.32,0.934992
32, 0.33,0.887511
32, 0.34,0.935079
32, 0.35,0.949871
32, 0.36,0.965732
32, 0.37,0.983494
32, 0.38,1.05147
32, 0.39,1.09322
32, 0.4,1.1616
32, 0.41,1.23017
32, 0.42,1.35952
32, 0.43,1.28238
32, 0.44,1.31999
32, 0.45,1.3143
32, 0.46,1.32625
32, 0.47,1.32805
32, 0.48,1.31856
32, 0.49,1.33412
32, 0.5,1.23962
32, 0.51,1.22646
32, 0.52,1.15942
32, 0.53,1.11521
32, 0.54,1.05446
32, 0.55,1.06722
32, 0.56,1.04437
32, 0.57,0.962623
32, 0.58,0.958355
32, 0.59,0.974176
32, 0.6,1.01525
32, 0.61,1.21325
32, 0.62,1.19671
32, 0.63,1.17218
32, 0.64,1.05861
32, 0.65,1.07424
32, 0.66,1.11518
32, 0.67,1.05884
32, 0.68,1.02846
32, 0.69,1.03184
32, 0.7,1.00976
32, 0.71,1.0421
32, 0.72,1.07188
32, 0.73,1.13309
32, 0.74,1.1406
32, 0.75,1.14865
32, 0.76,1.17297
32, 0.77,1.21815
32, 0.78,1.11021
32, 0.79,1.17258
32, 0.8,1.08619
32, 0.81,1.08308
32, 0.82,1.18799
32, 0.83,1.09976
32, 0.84,1.04891
32, 0.85,1.04428
32, 0.86,0.944683
32, 0.87,0.991341
32, 0.88,1.08996
32, 0.89,1.13648
32, 0.9,1.03224
32, 0.91,1.01831
32, 0.92,0.956076
32, 0.93,1.04745
32, 0.94,1.07651
32, 0.95,1.09727
32, 0.96,1.03611
32, 0.97,0.991926
32, 0.98,0.998175
32, 0.99,0.97611
32, 1,0.946667

Simulation:t,X,
33, 0,1
33, 0.01,1.01289
33, 0.02,1.06201
33, 0.03,0.963721
33, 0.04,0.835227
33, 0.05,0.838744
33, 0.06,0.79819
33, 0.07,0.814251
33, 0.08,0.893164
33, 0.09,0.909977
33, 0.1,0.869012
33, 0.11,0.86989
33, 0.12,0.912603
33, 0.13,0.910418
33, 0.14,0.911631
33, 0.15,0.891614
33, 0.16,0.952565
33, 0.17,0.927408
33, 0.18,0.953911
33, 0.19,0.980504
33, 0.2,0.952216
33, 0.21,0.855777
33, 0.22,0.852961
33, 0.23,0.836329
33, 0.24,0.815332
33, 0.25,0.764408
33, 0.26,0.739432
33, 0.27,0.725474
33, 0.28,0.739301
33, 0.29,0.749439
33, 0.3,0.711115
33, 0.31,0.664426
33, 0.32,0.698228
33, 0.33,0.69301
33, 0.34,0.673872
33, 0.35,0.656021
33, 0.36,0.656515
33, 0.37,0.638325
33, 0.38,0.644053
33, 0.39,0.678312
33, 0.4,0.691112
33, 0.41,0.700103
33, 0.42,0.727371
33, 0.43,0.689312
33, 0.44,0.662278
33, 0.45,0.674596
33, 0.46,0.677307
33, 0.47,0.73751
33, 0.48,0.729431
33, 0.49,0.785635
33, 0.5,0.780189
33, 0.51,0.777912
33, 0.52,0.758413
33, 0.53,0.809082
33, 0.54,0.816019
33, 0.55,0.813065
33, 0.56,0.833738
33, 0.57,0.864752
33, 0.58,0.845001
33, 0.59,0.877217
33, 0.6,0.889775
33, 0.61,0.877546
33, 0.62,0.875428
33, 0.63,0.894797
33, 0.64,0.909397
33, 0.65,1.05434
33, 0.66,1.05413
33, 0.67,1.11249
33, 0.68,1.09879
33, 0.69,1.11403
33, 0.7,1.07676
33, 0.71,1.05316
33, 0.72,0.957292
33, 0.73,0.927624
33, 0.74,0.893504
33, 0.75,0.911682
33, 0.76,0.886551
33, 0.77,0.85494
33, 0.78,0.850837
33, 0.79,0.818498
33, 0.8,0.790866
33, 0.81,0.789588
33, 0.82,0.816042
33, 0.83,0.80906
33, 0.84,0.909796
33, 0.85,0.898798
33, 0.86,0.895043
33, 0.87,0.850244
33, 0.88,0.886327
33, 0.89,0.848983
33, 0.9,0.851347
33, 0.91,0.790213
33, 0.92,0.745459
33, 0.93,0.770529
33, 0.94,0.742641
33, 0.95,0.771199
33, 0.96,0.77596
33, 0.97,0.832377
33, 0.98,0.878415
33, 0.99,0.872221
33, 1,0.845339

Simulation:t,X,
34, 0,1
34, 0.01,1.05105
34, 0.02,1.07447
34, 0.03,1.0184
34, 0.04,1.03154
34, 0.05,0.991062
34, 0.06,1.00036
34, 0.07,1.0004
34, 0.08,1.0068
34, 0.09,1.03944
34, 0.1,0.990946
34, 0.11,1.05977
34, 0.12,1.117
34, 0.13,1.1061
34, 0.14,1.17642
34, 0.15,1.22543
34, 0.16,1.24871
34, 0.17,1.11474
34, 0.18,1.06092
34, 0.19,1.14199
34, 0.2,1.23432
34, 0.21,1.23699
34, 0.22,1.32708
34, 0.23,1.26923
34, 0.24,1.26118
34, 0.25,1.26239
34, 0.26,1.22133
34, 0.27,1.21146
34, 0.28,1.14298
34, 0.29,1.07478
34, 0.3,1.08652
34, 0.31,1.15697
34, 0.32,1.19866
34, 0.33,1.15927
34, 0.34,1.06047
34, 0.35,1.13551
34, 0.36,1.14816
34, 0.37,1.12253
34, 0.38,1.07751
34, 0.39,1.02479
34, 0.4,1.02889
34, 0.41,1.03763
34, 0.42,0.998168
34, 0.43,0.917731
34, 0.44,0.926753
34, 0.45,0.880245
34, 0.46,0.854755
34, 0.47,0.848013
34, 0.48,0.830583
34, 0.49,0.842569
34, 0.5,0.843287
34, 0.51,0.916883
34, 0.52,0.97141
34, 0.53,1.01003
34, 0.54,1.00176
34, 0.55,1.01614
34, 0.56,1.04594
34, 0.57,1.00435
34, 0.58,0.994671
34, 0.59,0.991291
34, 0.6,1.06021
34, 0.61,1.01505
34, 0.62,1.05121
34, 0.63,0.984901
34, 0.64,0.919463
34, 0.65,0.940591
34, 0.66,0.891907
34, 0.67,0.887661
34, 0.68,0.840063
34, 0.69,0.849136
34, 0.7,0.858017
34, 0.71,0.846581
34, 0.72,0.867109
34, 0.73,0.854218
34, 0.74,0.798183
34, 0.75,0.808961
34, 0.76,0.800622
34, 0.77,0.768109
34, 0.78,0.742985
34, 0.79,0.763342
34, 0.8,0.714533
34, 0.81,0.698577
34, 0.82,0.683332
34, 0.83,0.689653
34, 0.84,0.654282
34, 0.85,0.66647
34, 0.86,0.697231
34, 0.87,0.733572
34, 0.88,0.687031
34, 0.89,0.653293
34, 0.9,0.646037
34, 0.91,0.683636
34, 0.92,0.662198
34, 0.93,0.681774
34, 0.94,0.665418
34, 0.95,0.671604
34, 0.96,0.675526
34, 0.97,0.658549
34, 0.98,0.711039
34, 0.99,0.694749
34, 1,0.713524

Simulation:t,X,
35, 0,1
35, 0.01,1.04679
35, 0.02,1.17444
35, 0.03,1.12413
35, 0.04,1.1081
35, 0.05,1.07108
35, 0.06,1.09218
35, 0.07,1.14123
35, 0.08,1.22966
35, 0.09,1.21722
35, 0.1,1.21291
35, 0.11,1.28377
35, 0.12,1.31551
35, 0.13,1.2105
35, 0.14,1.23304
35, 0.15,1.26178
35, 0.16,1.27461
35, 0.17,1.23381
35, 0.18,1.25876
35, 0.19,1.25404
35, 0.2,1.26854
35, 0.21,1.27877
35, 0.22,1.25134
35, 0.23,1.16489
35, 0.24,1.1682
35, 0.25,1.16532
35, 0.26,1.11367
35, 0.27,1.0766
35, 0.28,1.17841
35, 0.29,1.13511
35, 0.3,1.20016
35, 0.31,1.08914
35, 0.32,1.08083
35, 0.33,1.09466
35, 0.34,1.09268
35, 0.35,1.13363
35, 0.36,1.08429
35, 0.37,1.1438
35, 0.38,1.07923
35, 0.39,1.0524
35, 0.4,1.04281
35, 0.41,0.978578
35, 0.42,1.02653
35, 0.43,0.998347
35, 0.44,0.953795
35, 0.45,0.961167
35, 0.46,1.01985
35, 0.47,0.958437
35, 0.48,1.00931
35, 0.49,0.995414
35, 0.5,0.921728
35, 0.51,0.89889
35, 0.52,0.852552
