Simulation:t,X,
89, 0.67,0.66815
89, 0.68,0.688651
89, 0.69,0.667097
89, 0.7,0.710796
89, 0.71,0.748386
89, 0.72,0.773595
89, 0.73,0.740184
89, 0.74,0.730647
89, 0.75,0.644137
89, 0.76,0.671797
89, 0.77,0.658583
89, 0.78,0.707102
89, 0.79,0.728664
89, 0.8,0.792627
89, 0.81,0.751647
89, 0.82,0.719335
89, 0.83,0.715387
89, 0.84,0.693406
89, 0.85,0.705825
89, 0.86,0.759492
89, 0.87,0.713503
89, 0.88,0.700839
89, 0.89,0.654598
89, 0.9,0.672602
89, 0.91,0.633733
89, 0.92,0.66383
89, 0.93,0.684885
89, 0.94,0.661152
89, 0.95,0.6878
89, 0.96,0.685097
89, 0.97,0.650136
89, 0.98,0.680147
89, 0.99,0.70653
89, 1,0.676471

Simulation:t,X,
90, 0,1
90, 0.01,0.934287
90, 0.02,0.947831
90, 0.03,0.946036
90, 0.04,0.959637
90, 0.05,0.939195
90, 0.06,0.926713
90, 0.07,0.955723
90, 0.08,0.955382
90, 0.09,0.906443
90, 0.1,0.91725
90, 0.11,0.923686
90, 0.12,0.970406
90, 0.13,1.03925
90, 0.14,0.994159
90, 0.15,0.988667
90, 0.16,0.963066
90, 0.17,0.912359
90, 0.18,0.857803
90, 0.19,0.821341
90, 0.2,0.844244
90, 0.21,0.802032
90, 0.22,0.798772
90, 0.23,0.864397
90, 0.24,0.813238
90, 0.25,0.789967
90, 0.26,0.778646
90, 0.27,0.783892
90, 0.28,0.769112
90, 0.29,0.770086
90, 0.3,0.784465
90, 0.31,0.757692
90, 0.32,0.763605
90, 0.33,0.754387
90, 0.34,0.781197
90, 0.35,0.791135
90, 0.36,0.763567
90, 0.37,0.795934
90, 0.38,0.791782
90, 0.39,0.791839
90, 0.4,0.828464
90, 0.41,0.854813
90, 0.42,0.905275
90, 0.43,0.865757
90, 0.44,0.90124
90, 0.45,0.925786
90, 0.46,0.974963
90, 0.47,0.979418
90, 0.48,0.96933
90, 0.49,0.950478
90, 0.5,0.999297
90, 0.51,0.949873
90, 0.52,0.908637
90, 0.53,0.837238
90, 0.54,0.828739
90, 0.55,0.911584
90, 0.56,0.914506
90, 0.57,0.911528
90, 0.58,0.862985
90, 0.59,0.819078
90, 0.6,0.789433
90, 0.61,0.801332
90, 0.62,0.802027
90, 0.63,0.80597
90, 0.64,0.762519
90, 0.65,0.740528
90, 0.66,0.722402
90, 0.67,0.72873
90, 0.68,0.729575
90, 0.69,0.759808
90, 0.7,0.76336
90, 0.71,0.778724
90, 0.72,0.763351
90, 0.73,0.821827
90, 0.74,0.830526
90, 0.75,0.927688
90, 0.76,0.946254
90, 0.77,0.832059
90, 0.78,0.884613
90, 0.79,0.842446
90, 0.8,0.82955
90, 0.81,0.812504
90, 0.82,0.813234
90, 0.83,0.853904
90, 0.84,0.860807
90, 0.85,0.885311
90, 0.86,0.881313
90, 0.87,0.816215
90, 0.88,0.858656
90, 0.89,0.92462
90, 0.9,0.922956
90, 0.91,0.927983
90, 0.92,0.953466
90, 0.93,0.920719
90, 0.94,0.956479
90, 0.95,0.910255
90, 0.96,0.940011
90, 0.97,0.907899
90, 0.98,0.929201
90, 0.99,0.87252
90, 1,0.838365

Simulation:t,X,
91, 0,1
91, 0.01,1.02196
91, 0.02,1.05316
91, 0.03,1.06087
91, 0.04,1.12241
91, 0.05,1.15727
91, 0.06,1.11905
91, 0.07,1.09763
91, 0.08,1.04162
91, 0.09,0.995785
91, 0.1,0.884626
91, 0.11,0.856104
91, 0.12,0.917635
91, 0.13,0.89215
91, 0.14,0.934103
91, 0.15,0.94482
91, 0.16,0.932896
91, 0.17,0.939228
91, 0.18,0.916082
91, 0.19,0.873258
91, 0.2,0.872307
91, 0.21,0.858189
91, 0.22,0.879737
91, 0.23,0.89785
91, 0.24,0.958902
91, 0.25,0.973091
91, 0.26,1.02755
91, 0.27,1.00506
91, 0.28,1.10013
91, 0.29,1.08744
91, 0.3,1.17016
91, 0.31,1.10693
91, 0.32,1.11977
91, 0.33,1.15089
91, 0.34,1.12028
91, 0.35,1.15817
91, 0.36,1.18235
91, 0.37,1.18539
91, 0.38,1.23395
91, 0.39,1.09056
91, 0.4,1.14863
91, 0.41,1.17661
91, 0.42,1.27784
91, 0.43,1.35477
91, 0.44,1.26513
91, 0.45,1.20408
91, 0.46,1.22195
91, 0.47,1.15316
91, 0.48,1.1797
91, 0.49,1.17865
91, 0.5,1.28607
91, 0.51,1.24273
91, 0.52,1.28997
91, 0.53,1.35192
91, 0.54,1.30078
91, 0.55,1.30736
91, 0.56,1.17233
91, 0.57,1.14631
91, 0.58,1.15132
91, 0.59,1.04428
91, 0.6,1.11582
91, 0.61,1.11419
91, 0.62,1.09774
91, 0.63,1.08772
91, 0.64,1.07579
91, 0.65,1.09159
91, 0.66,1.18542
91, 0.67,1.18682
91, 0.68,1.23028
91, 0.69,1.17267
91, 0.7,1.13801
91, 0.71,1.20653
91, 0.72,1.15405
91, 0.73,1.12652
91, 0.74,1.17845
91, 0.75,1.15614
91, 0.76,1.13906
91, 0.77,1.11764
91, 0.78,1.04001
91, 0.79,1.05438
91, 0.8,1.01341
91, 0.81,1.05571
91, 0.82,1.03288
91, 0.83,1.06276
91, 0.84,1.04049
91, 0.85,0.965211
91, 0.86,1.06476
91, 0.87,1.07728
91, 0.88,1.07827
91, 0.89,0.966771
91, 0.9,0.94535
91, 0.91,0.910715
91, 0.92,0.852708
91, 0.93,0.828658
91, 0.94,0.854719
91, 0.95,0.840945
91, 0.96,0.812607
91, 0.97,0.772086
91, 0.98,0.812755
91, 0.99,0.88637
91, 1,0.938384

Simulation:t,X,
92, 0,1
92, 0.01,1.09428
92, 0.02,1.15498
92, 0.03,1.1132
92, 0.04,1.0541
92, 0.05,1.02204
92, 0.06,1.04604
92, 0.07,1.04599
92, 0.08,1.05103
92, 0.09,1.10645
92, 0.1,1.03033
92, 0.11,1.1523
92, 0.12,1.07364
92, 0.13,1.05578
92, 0.14,0.990477
92, 0.15,0.950295
92, 0.16,0.929604
92, 0.17,0.962378
92, 0.18,0.91015
92, 0.19,0.932318
92, 0.2,0.943639
92, 0.21,1.02672
92, 0.22,0.996829
92, 0.23,0.974656
92, 0.24,0.937186
92, 0.25,0.949894
92, 0.26,0.998946
92, 0.27,0.949951
92, 0.28,0.959949
92, 0.29,0.964413
92, 0.3,0.913506
92, 0.31,0.948886
92, 0.32,0.98342
92, 0.33,1.00999
92, 0.34,1.0054
92, 0.35,1.09455
92, 0.36,1.10363
92, 0.37,1.07696
92, 0.38,1.07807
92, 0.39,1.08369
92, 0.4,1.05264
92, 0.41,1.06745
92, 0.42,1.09467
92, 0.43,1.1135
92, 0.44,1.06837
92, 0.45,1.01075
92, 0.46,1.11486
92, 0.47,1.2257
92, 0.48,1.22051
92, 0.49,1.1219
92, 0.5,1.06062
92, 0.51,1.0082
92, 0.52,0.923524
92, 0.53,1.03779
92, 0.54,1.00431
92, 0.55,0.977758
92, 0.56,0.983518
92, 0.57,1.01707
92, 0.58,0.952057
92, 0.59,0.950032
92, 0.6,1.05836
92, 0.61,1.1259
92, 0.62,1.01158
92, 0.63,1.03415
92, 0.64,0.982039
92, 0.65,0.994953
92, 0.66,0.991736
92, 0.67,0.983219
92, 0.68,0.930458
92, 0.69,0.977765
92, 0.7,1.02492
92, 0.71,1.01742
92, 0.72,1.03231
92, 0.73,1.06355
92, 0.74,1.00471
92, 0.75,1.05155
92, 0.76,1.06098
92, 0.77,1.0384
92, 0.78,1.09551
92, 0.79,1.07305
92, 0.8,1.06272
92, 0.81,1.0382
92, 0.82,1.08592
92, 0.83,1.08573
92, 0.84,0.970126
92, 0.85,0.953808
92, 0.86,0.916319
92, 0.87,0.924165
92, 0.88,0.861283
92, 0.89,0.871056
92, 0.9,0.806732
92, 0.91,0.823704
92, 0.92,0.876936
92, 0.93,0.86528
92, 0.94,0.875249
92, 0.95,0.872495
92, 0.96,0.853471
92, 0.97,0.846466
92, 0.98,0.866466
92, 0.99,0.845277
92, 1,0.924458

Simulation:t,X,
93, 0,1
93, 0.01,1.02704
93, 0.02,1.01945
93, 0.03,1.04896
93, 0.04,1.06233
93, 0.05,1.09546
93, 0.06,1.12561
93, 0.07,1.06213
93, 0.08,1.10664
93, 0.09,1.03672
93, 0.1,1.05248
93, 0.11,1.08717
93, 0.12,1.1365
93, 0.13,1.0463
93, 0.14,0.993993
93, 0.15,0.96565
93, 0.16,1.05357
93, 0.17,1.02896
93, 0.18,1.06383
93, 0.19,0.972903
93, 0.2,1.03304
93, 0.21,0.984392
93, 0.22,1.01092
93, 0.23,1.01982
93, 0.24,0.948925
93, 0.25,0.90828
93, 0.26,0.9016
93, 0.27,0.852234
93, 0.28,0.833661
93, 0.29,0.863819
93, 0.3,0.822354
93, 0.31,0.80703
93, 0.32,0.803898
93, 0.33,0.860904
93, 0.34,0.91875
93, 0.35,0.897113
93, 0.36,0.828951
93, 0.37,0.851639
93, 0.38,0.915944
93, 0.39,0.897102
93, 0.4,0.895318
93, 0.41,0.845066
93, 0.42,0.866241
93, 0.43,0.820023
93, 0.44,0.894459
93, 0.45,0.903213
93, 0.46,0.873578
93, 0.47,0.949837
93, 0.48,0.93368
93, 0.49,0.975469
93, 0.5,1.03293
93, 0.51,1.05243
93, 0.52,0.976928
93, 0.53,1.00921
93, 0.54,0.999363
93, 0.55,0.929442
93, 0.56,0.931282
93, 0.57,0.832758
93, 0.58,0.791724
93, 0.59,0.805293
93, 0.6,0.857527
93, 0.61,0.857212
93, 0.62,0.844809
93, 0.63,0.849426
93, 0.64,0.886773
93, 0.65,0.934571
93, 0.66,0.919275
93, 0.67,0.971577
93, 0.68,0.95057
93, 0.69,1.00752
93, 0.7,1.01329
93, 0.71,1.00517
93, 0.72,1.04231
93, 0.73,1.0572
93, 0.74,1.01845
93, 0.75,1.11141
93, 0.76,1.10995
93, 0.77,1.18933
93, 0.78,1.2166
93, 0.79,1.15913
93, 0.8,1.13482
93, 0.81,1.06669
93, 0.82,1.0614
93, 0.83,1.02452
93, 0.84,1.09522
93, 0.85,1.12849
93, 0.86,1.18933
93, 0.87,1.12291
93, 0.88,1.06266
93, 0.89,1.07492
93, 0.9,1.03857
93, 0.91,1.05218
93, 0.92,0.9877
93, 0.93,0.994964
93, 0.94,1.02909
93, 0.95,1.0505
93, 0.96,1.10796
93, 0.97,1.09878
93, 0.98,1.18972
93, 0.99,1.1727
93, 1,1.24528

Simulation:t,X,
94, 0,1
94, 0.01,1.00078
94, 0.02,1.03792
94, 0.03,1.07809
94, 0.04,1.02817
94, 0.05,1.00574
94, 0.06,1.05336
94, 0.07,1.1457
94, 0.08,1.09498
94, 0.09,1.18842
94, 0.1,1.3154
94, 0.11,1.17985
94, 0.12,1.06842
94, 0.13,1.07315
94, 0.14,0.978183
94, 0.15,1.03607
94, 0.16,1.04105
94, 0.17,1.0728
94, 0.18,1.11067
94, 0.19,0.990348
94, 0.2,0.963416
94, 0.21,0.926663
94, 0.22,0.836267
94, 0.23,0.850151
94, 0.24,0.843971
94, 0.25,0.87345
94, 0.26,0.946543
94, 0.27,0.963223
94, 0.28,1.00463
94, 0.29,0.982193
94, 0.3,0.937545
94, 0.31,0.970926
94, 0.32,0.966067
94, 0.33,0.870115
94, 0.34,0.806934
94, 0.35,0.807498
94, 0.36,0.835753
94, 0.37,0.809016
94, 0.38,0.790211
94, 0.39,0.739604
94, 0.4,0.772998
94, 0.41,0.799995
94, 0.42,0.800526
94, 0.43,0.841028
94, 0.44,0.920179
94, 0.45,0.907554
94, 0.46,0.933053
94, 0.47,0.963397
94, 0.48,0.93942
94, 0.49,0.993035
94, 0.5,0.947732
94, 0.51,0.890168
94, 0.52,0.807408
94, 0.53,0.832874
94, 0.54,0.806211
94, 0.55,0.793595
94, 0.56,0.785212
94, 0.57,0.729456
94, 0.58,0.792539
94, 0.59,0.755164
94, 0.6,0.706544
94, 0.61,0.75165
94, 0.62,0.773317
94, 0.63,0.684051
94, 0.64,0.692957
94, 0.65,0.640196
94, 0.66,0.672979
94, 0.67,0.661992
94, 0.68,0.7174
94, 0.69,0.750597
94, 0.7,0.747004
94, 0.71,0.670469
94, 0.72,0.706231
94, 0.73,0.708993
94, 0.74,0.717254
94, 0.75,0.757493
94, 0.76,0.79011
94, 0.77,0.738206
94, 0.78,0.828209
94, 0.79,0.798999
94, 0.8,0.694857
94, 0.81,0.738867
94, 0.82,0.719267
94, 0.83,0.664059
94, 0.84,0.627045
94, 0.85,0.648149
94, 0.86,0.688139
94, 0.87,0.665316
94, 0.88,0.59983
94, 0.89,0.565779
94, 0.9,0.556349
94, 0.91,0.511389
94, 0.92,0.519128
94, 0.93,0.499039
94, 0.94,0.468349
94, 0.95,0.489841
94, 0.96,0.469319
94, 0.97,0.471953
94, 0.98,0.498258
94, 0.99,0.493942
94, 1,0.429058

Simulation:t,X,
95, 0,1
95, 0.01,0.988589
95, 0.02,0.949999
95, 0.03,0.945341
95, 0.04,0.965983
95, 0.05,0.991876
95, 0.06,1.01881
95, 0.07,1.01328
95, 0.08,1.09789
95, 0.09,1.01272
95, 0.1,0.988319
95, 0.11,0.984066
95, 0.12,1.01504
95, 0.13,0.944487
95, 0.14,0.988021
95, 0.15,1.00685
95, 0.16,1.04471
95, 0.17,1.05737
95, 0.18,1.0848
95, 0.19,1.04251
95, 0.2,1.04412
95, 0.21,1.1363
95, 0.22,1.1424
95, 0.23,1.18181
95, 0.24,1.28508
95, 0.25,1.25344
95, 0.26,1.23762
95, 0.27,1.12455
95, 0.28,1.08346
95, 0.29,1.06476
95, 0.3,1.07709
95, 0.31,1.09505
95, 0.32,1.0227
95, 0.33,1.02007
95, 0.34,1.03931
95, 0.35,1.01877
95, 0.36,0.950536
95, 0.37,0.940827
95, 0.38,0.912316
95, 0.39,0.886454
95, 0.4,0.86639
95, 0.41,0.845694
95, 0.42,0.849554
95, 0.43,0.820279
95, 0.44,0.834964
95, 0.45,0.806537
95, 0.46,0.756219
95, 0.47,0.737098
95, 0.48,0.774301
95, 0.49,0.79643
95, 0.5,0.729867
95, 0.51,0.722989
95, 0.52,0.744126
95, 0.53,0.807496
95, 0.54,0.794518
95, 0.55,0.772026
95, 0.56,0.806095
95, 0.57,0.808126
95, 0.58,0.863409
95, 0.59,0.865665
95, 0.6,0.835565
95, 0.61,0.902485
95, 0.62,0.88619
95, 0.63,0.899165
95, 0.64,0.912711
95, 0.65,0.95297
95, 0.66,0.882815
95, 0.67,0.858058
95, 0.68,0.917752
95, 0.69,0.852116
95, 0.7,0.874034
95, 0.71,0.901816
95, 0.72,0.771027
95, 0.73,0.741809
95, 0.74,0.678681
95, 0.75,0.658646
95, 0.76,0.686312
95, 0.77,0.660021
95, 0.78,0.64815
95, 0.79,0.612365
95, 0.8,0.544723
95, 0.81,0.557814
95, 0.82,0.616827
95, 0.83,0.621743
95, 0.84,0.602779
95, 0.85,0.620194
95, 0.86,0.626674
95, 0.87,0.59659
95, 0.88,0.605176
95, 0.89,0.603081
95, 0.9,0.681688
95, 0.91,0.681515
95, 0.92,0.755991
95, 0.93,0.819817
95, 0.94,0.829407
95, 0.95,0.784817
95, 0.96,0.80356
95, 0.97,0.747997
95, 0.98,0.719138
95, 0.99,0.721204
95, 1,0.671075

Simulation:t,X,
96, 0,1
96, 0.01,0.960686
96, 0.02,0.939763
96, 0.03,0.941489
96, 0.04,0.957468
96, 0.05,1.01101
96, 0.06,1.03795
96, 0.07,1.07987
96, 0.08,1.06929
96, 0.09,1.08055
96, 0.1,1.03507
96, 0.11,1.1487
96, 0.12,1.08381
96, 0.13,1.02074
96, 0.14,1.03434
96, 0.15,1.03418
96, 0.16,1.00665
96, 0.17,1.00354
96, 0.18,0.997092
96, 0.19,0.965349
96, 0.2,1.09611
96, 0.21,1.14644
96, 0.22,1.1024
96, 0.23,1.14193
96, 0.24,1.2614
96, 0.25,1.20468
96, 0.26,1.23261
96, 0.27,1.30855
96, 0.28,1.2556
96, 0.29,1.17523
96, 0.3,1.15814
96, 0.31,1.04972
96, 0.32,1.03973
96, 0.33,1.03551
96, 0.34,1.04064
96, 0.35,1.0973
96, 0.36,1.05452
96, 0.37,0.970652
96, 0.38,0.97743
96, 0.39,0.981647
96, 0.4,0.971868
96, 0.41,0.95369
96, 0.42,0.91999
96, 0.43,0.964853
96, 0.44,0.964282
96, 0.45,0.947247
96, 0.46,0.873305
96, 0.47,0.912278
96, 0.48,0.980192
96, 0.49,1.06889
96, 0.5,0.992489
96, 0.51,1.03822
96, 0.52,1.07665
96, 0.53,1.05594
96, 0.54,1.07403
96, 0.55,1.02431
96, 0.56,1.08208
96, 0.57,0.988889
96, 0.58,0.953463
96, 0.59,0.936741
96, 0.6,0.956214
96, 0.61,0.920634
96, 0.62,0.903074
96, 0.63,0.849105
96, 0.64,0.847982
96, 0.65,0.872469
96, 0.66,0.833454
96, 0.67,0.884939
96, 0.68,0.83177
96, 0.69,0.843098
96, 0.7,0.854864
96, 0.71,0.906724
96, 0.72,0.899367
96, 0.73,0.886695
96, 0.74,0.925181
96, 0.75,0.839047
96, 0.76,0.856447
96, 0.77,0.898446
96, 0.78,0.923513
96, 0.79,0.877648
96, 0.8,0.897301
96, 0.81,0.809663
96, 0.82,0.781101
96, 0.83,0.869013
96, 0.84,0.884929
96, 0.85,0.901177
96, 0.86,0.973917
96, 0.87,0.932015
96, 0.88,0.957236
96, 0.89,0.96753
96, 0.9,0.896855
96, 0.91,0.833407
96, 0.92,0.858664
96, 0.93,0.861931
96, 0.94,0.852528
96, 0.95,0.89862
96, 0.96,0.902611
96, 0.97,0.891772
96, 0.98,0.846373
96, 0.99,0.849105
96, 1,0.804218

Simulation:t,X,
97, 0,1
97, 0.01,0.955707
97, 0.02,0.898349
97, 0.03,0.896853
97, 0.04,0.932131
97, 0.05,0.949822
97, 0.06,0.936543
97, 0.07,0.918984
97, 0.08,0.91288
97, 0.09,0.985452
97, 0.1,0.923219
97, 0.11,0.905321
97, 0.12,0.976917
97, 0.13,0.894904
97, 0.14,0.945937
97, 0.15,0.976881
97, 0.16,1.04182
97, 0.17,1.00489
97, 0.18,1.03877
97, 0.19,0.9141
97, 0.2,0.891052
97, 0.21,0.910562
97, 0.22,0.891253
97, 0.23,0.847454
97, 0.24,0.879935
97, 0.25,0.943101
97, 0.26,0.933034
97, 0.27,0.93245
97, 0.28,0.927188
97, 0.29,0.893317
97, 0.3,0.861218
97, 0.31,0.865147
97, 0.32,0.848239
97, 0.33,0.867747
97, 0.34,0.904399
97, 0.35,0.837132
97, 0.36,0.826154
97, 0.37,0.834863
97, 0.38,0.796113
97, 0.39,0.770583
97, 0.4,0.745239
97, 0.41,0.7302
97, 0.42,0.707773
97, 0.43,0.746448
97, 0.44,0.742767
97, 0.45,0.734389
97, 0.46,0.760537
97, 0.47,0.75921
97, 0.48,0.740538
97, 0.49,0.696532
97, 0.5,0.692572
97, 0.51,0.676218
97, 0.52,0.738266
97, 0.53,0.712972
97, 0.54,0.761329
97, 0.55,0.735099
97, 0.56,0.711562
97, 0.57,0.708869
97, 0.58,0.743227
97, 0.59,0.793191
97, 0.6,0.811459
97, 0.61,0.72579
97, 0.62,0.728547
97, 0.63,0.74204
97, 0.64,0.751875
97, 0.65,0.719797
97, 0.66,0.691635
97, 0.67,0.69164
97, 0.68,0.715894
97, 0.69,0.669552
97, 0.7,0.660564
97, 0.71,0.610837
97, 0.72,0.595162
97, 0.73,0.541699
97, 0.74,0.560447
97, 0.75,0.569512
97, 0.76,0.60017
97, 0.77,0.593101
97, 0.78,0.614569
97, 0.79,0.633618
97, 0.8,0.65425
97, 0.81,0.635735
97, 0.82,0.566961
97, 0.83,0.535235
97, 0.84,0.502846
97, 0.85,0.565858
97, 0.86,0.60565
97, 0.87,0.629724
97, 0.88,0.634367
97, 0.89,0.651373
97, 0.9,0.677804
97, 0.91,0.670031
97, 0.92,0.64757
97, 0.93,0.653684
97, 0.94,0.622318
97, 0.95,0.652384
97, 0.96,0.64856
97, 0.97,0.648526
97, 0.98,0.657524
97, 0.99,0.656748
97, 1,0.680105

Simulation:t,X,
98, 0,1
98, 0.01,1.07492
98, 0.02,1.01794
98, 0.03,1.0347
98, 0.04,1.07747
98, 0.05,1.17626
98, 0.06,1.17971
98, 0.07,1.22158
98, 0.08,1.25713
98, 0.09,1.24963
98, 0.1,1.25777
98, 0.11,1.39212
98, 0.12,1.35355
98, 0.13,1.36527
98, 0.14,1.31359
98, 0.15,1.36184
98, 0.16,1.32272
98, 0.17,1.35705
98, 0.18,1.28639
98, 0.19,1.33136
98, 0.2,1.37019
98, 0.21,1.30158
98, 0.22,1.35264
98, 0.23,1.41552
98, 0.24,1.4602
98, 0.25,1.51191
98, 0.26,1.64496
98, 0.27,1.66202
98, 0.28,1.69774
98, 0.29,1.63521
98, 0.3,1.61924
98, 0.31,1.37867
98, 0.32,1.30517
98, 0.33,1.35494
98, 0.34,1.25466
98, 0.35,1.1731
98, 0.36,1.12203
98, 0.37,1.17145
98, 0.38,1.13706
98, 0.39,1.16384
98, 0.4,1.19396
98, 0.41,1.17709
98, 0.42,1.10882
98, 0.43,1.09227
98, 0.44,1.04611
98, 0.45,1.03024
98, 0.46,1.0034
98, 0.47,1.04126
98, 0.48,1.0498
98, 0.49,1.02913
98, 0.5,1.04297
98, 0.51,0.940031
98, 0.52,0.893059
98, 0.53,0.910556
98, 0.54,0.962111
98, 0.55,0.953795
98, 0.56,0.924364
98, 0.57,0.954228
98, 0.58,1.0364
98, 0.59,1.01157
98, 0.6,0.932424
98, 0.61,0.876513
98, 0.62,0.901914
98, 0.63,0.88694
98, 0.64,0.853185
98, 0.65,0.896153
98, 0.66,1.00917
98, 0.67,0.976869
98, 0.68,0.956391
98, 0.69,1.01449
98, 0.7,1.0556
98, 0.71,0.96721
98, 0.72,0.944839
98, 0.73,0.940997
98, 0.74,0.989732
98, 0.75,0.989479
98, 0.76,0.936806
98, 0.77,0.96796
98, 0.78,0.963761
98, 0.79,1.03689
98, 0.8,1.04989
98, 0.81,1.05541
98, 0.82,1.08189
98, 0.83,1.08017
98, 0.84,1.04727
98, 0.85,1.0433
98, 0.86,1.09404
98, 0.87,1.07985
98, 0.88,1.01098
98, 0.89,1.03112
98, 0.9,1.08298
98, 0.91,1.06818
98, 0.92,1.11696
98, 0.93,1.06051
98, 0.94,1.10887
98, 0.95,1.13038
98, 0.96,1.13942
98, 0.97,1.21557
98, 0.98,1.09238
98, 0.99,1.03417
98, 1,1.0371

Simulation:t,X,
99, 0,1
99, 0.01,0.993098
99, 0.02,1.02616
99, 0.03,1.0966
99, 0.04,1.04219
99, 0.05,1.02594
99, 0.06,1.04623
99, 0.07,1.03281
99, 0.08,0.966603
99, 0.09,0.995497
99, 0.1,0.989739
99, 0.11,1.06867
99, 0.12,1.02997
99, 0.13,1.01186
99, 0.14,1.00435
99, 0.15,0.948289
99, 0.16,1.01926
99, 0.17,0.983727
99, 0.18,0.931502
99, 0.19,0.888165
99, 0.2,0.928577
99, 0.21,0.92876
99, 0.22,0.921046
99, 0.23,0.952197
99, 0.24,0.884669
99, 0.25,0.924356
99, 0.26,0.968403
99, 0.27,1.03701
99, 0.28,0.984838
99, 0.29,0.982911
99, 0.3,1.01369
99, 0.31,0.992695
99, 0.32,1.03659
99, 0.33,0.991939
99, 0.34,0.967847
99, 0.35,0.984458
99, 0.36,0.940371
99, 0.37,0.93069
99, 0.38,0.986174
99, 0.39,1.02439
99, 0.4,0.966026
99, 0.41,1.00106
99, 0.42,1.01906
99, 0.43,0.913698
99, 0.44,0.84113
99, 0.45,0.816005
99, 0.46,0.819343
99, 0.47,0.77236
99, 0.48,0.767005
99, 0.49,0.764002
99, 0.5,0.731663
99, 0.51,0.71337
99, 0.52,0.704984
99, 0.53,0.737512
99, 0.54,0.727801
99, 0.55,0.811759
99, 0.56,0.806285
99, 0.57,0.758003
99, 0.58,0.767932
99, 0.59,0.809536
99, 0.6,0.757794
99, 0.61,0.773354
99, 0.62,0.764451
99, 0.63,0.751598
99, 0.64,0.803627
99, 0.65,0.847083
99, 0.66,0.835673
99, 0.67,0.79467
99, 0.68,0.823676
99, 0.69,0.856158
99, 0.7,0.913985
99, 0.71,0.940233
99, 0.72,0.965341
99, 0.73,0.986548
99, 0.74,1.02585
99, 0.75,0.868317
99, 0.76,0.878882
99, 0.77,0.920036
99, 0.78,0.881086
99, 0.79,0.820877
99, 0.8,0.845033
99, 0.81,0.835635
99, 0.82,0.91314
99, 0.83,0.928982
99, 0.84,0.920224
99, 0.85,0.879622
99, 0.86,0.876915
99, 0.87,0.851719
99, 0.88,0.850973
99, 0.89,0.833544
99, 0.9,0.795951
99, 0.91,0.776065
99, 0.92,0.688246
99, 0.93,0.66121
99, 0.94,0.670224
99, 0.95,0.686527
99, 0.96,0.705901
99, 0.97,0.731954
99, 0.98,0.658314
99, 0.99,0.62915
99, 1,0.571413

Simulation:t,X,
100, 0,1
100, 0.01,0.972103
100, 0.02,0.977645
100, 0.03,1.02799
100, 0.04,1.09066
100, 0.05,1.03714
100, 0.06,1.06621
100, 0.07,1.0307
100, 0.08,0.921343
100, 0.09,0.959667
100, 0.1,0.964718
100, 0.11,1.05417
100, 0.12,1.07322
100, 0.13,1.05465
100, 0.14,1.01349
100, 0.15,0.996751
100, 0.16,1.07872
100, 0.17,0.981383
100, 0.18,1.06337
100, 0.19,1.03804
100, 0.2,1.00549
100, 0.21,0.99125
100, 0.22,1.07814
100, 0.23,1.0552
100, 0.24,0.920328
100, 0.25,0.902987
100, 0.26,0.90533
100, 0.27,1.0318
100, 0.28,0.968611
100, 0.29,0.949847
100, 0.3,0.916773
100, 0.31,0.918707
100, 0.32,0.936613
100, 0.33,0.957237
100, 0.34,0.890271
100, 0.35,0.934763
100, 0.36,0.945776
100, 0.37,0.919561
100, 0.38,0.971413
100, 0.39,0.898483
100, 0.4,0.877911
100, 0.41,0.854532
100, 0.42,0.858262
100, 0.43,0.862792
100, 0.44,0.872523
100, 0.45,0.924171
100, 0.46,0.98711
100, 0.47,0.939126
100, 0.48,0.993159
100, 0.49,1.01015
100, 0.5,1.00512
100, 0.51,0.96986
100, 0.52,0.944794
100, 0.53,1.02226
100, 0.54,1.0556
100, 0.55,1.112
100, 0.56,1.03915
100, 0.57,1.03129
100, 0.58,1.01004
100, 0.59,1.07652
100, 0.6,1.11837
100, 0.61,1.04254
100, 0.62,1.12323
100, 0.63,1.23357
100, 0.64,1.36523
100, 0.65,1.40396
100, 0.66,1.38098
100, 0.67,1.38308
100, 0.68,1.53163
100, 0.69,1.5522
100, 0.7,1.43447
100, 0.71,1.48643
100, 0.72,1.5521
100, 0.73,1.57384
100, 0.74,1.51179
100, 0.75,1.4194
100, 0.76,1.38591
100, 0.77,1.33857
100, 0.78,1.28917
100, 0.79,1.30265
100, 0.8,1.30308
100, 0.81,1.20898
100, 0.82,1.17623
100, 0.83,1.14891
100, 0.84,1.1071
100, 0.85,1.07728
100, 0.86,1.07237
100, 0.87,1.056
100, 0.88,1.09802
100, 0.89,1.11593
100, 0.9,1.12668
100, 0.91,1.19507
100, 0.92,1.17204
100, 0.93,1.23494
100, 0.94,1.23093
100, 0.95,1.25543
100, 0.96,1.30485
100, 0.97,1.34167
100, 0.98,1.39019
100, 0.99,1.31737
100, 1,1.19887

